Date,MSFT
2004-05-20,17.159679
2004-05-21,17.266382
2004-05-24,17.179682
2004-05-25,17.406431
2004-05-26,17.433108999999998
2004-05-27,17.466457000000002
2004-05-28,17.493135000000002
2004-06-01,17.413101
2004-06-02,17.426437
2004-06-03,17.266382
2004-06-04,17.306395000000002
2004-06-07,17.626518
2004-06-08,17.739893
2004-06-09,17.653191
2004-06-10,17.853260000000002
2004-06-14,17.939966000000002
2004-06-15,18.280088
2004-06-16,18.220072000000002
2004-06-17,18.520182000000002
2004-06-18,18.906986
2004-06-21,18.906986
2004-06-22,18.866976
2004-06-23,18.873642
2004-06-24,18.933666
2004-06-25,19.053704999999997
2004-06-28,18.860304
2004-06-29,19.007020999999998
2004-06-30,19.047037
2004-07-01,19.093725
2004-07-02,19.053704999999997
2004-07-06,18.686913
2004-07-07,18.740263
2004-07-08,18.433479000000002
2004-07-09,18.580202
2004-07-12,18.600206
2004-07-13,18.406799
2004-07-14,18.760267000000002
2004-07-15,18.58687
2004-07-16,18.326778
2004-07-19,18.640217
2004-07-20,18.886983999999998
2004-07-21,19.247118
2004-07-22,19.340483
2004-07-23,18.693576999999998
2004-07-26,19.113733
2004-07-27,18.96702
2004-07-28,19.060379
2004-07-29,18.993692000000003
2004-07-30,19.000357
2004-08-02,19.020363
2004-08-03,18.720254999999998
2004-08-04,18.713585000000002
2004-08-05,18.360117000000002
2004-08-06,18.100023
2004-08-09,18.126704999999998
2004-08-10,18.486835
2004-08-11,18.280088
2004-08-12,17.926624
2004-08-13,18.019993
2004-08-16,18.066681
2004-08-17,18.039998999999998
2004-08-18,18.313438
2004-08-19,18.086681
2004-08-20,18.140034
2004-08-23,18.220306
2004-08-24,18.220306
2004-08-25,18.42766
2004-08-26,18.354082000000002
2004-08-27,18.36746
2004-08-30,18.260437
2004-08-31,18.260437
2004-09-01,18.320631
2004-09-02,18.47448
2004-09-03,18.133354
2004-09-07,18.300570999999998
2004-09-08,18.233686
2004-09-09,18.247055
2004-09-10,18.387522
2004-09-13,18.226995000000002
2004-09-14,18.354082000000002
2004-09-15,18.186863
2004-09-16,18.233686
2004-09-17,18.400898
2004-09-20,18.400898
2004-09-21,18.233686
2004-09-22,18.140034
2004-09-23,18.293879
2004-09-24,18.253748
2004-09-27,18.186863
2004-09-28,18.240370000000002
2004-09-29,18.447723
2004-09-30,18.494551
2004-10-01,18.895876
2004-10-04,18.80892
2004-10-05,18.982824
2004-10-06,19.083154999999998
2004-10-07,18.842363
2004-10-08,18.721964
2004-10-11,18.768791
2004-10-12,18.748718
2004-10-13,18.748718
2004-10-14,18.594872
2004-10-15,18.721964
2004-10-18,19.002893
2004-10-19,18.849049
2004-10-20,19.196877
2004-10-21,19.103226
2004-10-22,18.554743
2004-10-25,18.481161
2004-10-26,18.661766
2004-10-27,18.828985
2004-10-28,18.735346
2004-10-29,18.708585999999997
2004-11-01,18.782166
2004-11-02,18.889181
2004-11-03,19.043029999999998
2004-11-04,19.397533
2004-11-05,19.604885
2004-11-08,19.584826
2004-11-09,19.912573000000002
2004-11-10,19.885818
2004-11-11,20.053041
2004-11-12,20.046341
2004-11-15,20.419096
2004-11-16,20.217813
2004-11-17,20.255087
2004-11-18,20.180538000000002
2004-11-19,20.023986999999998
2004-11-22,19.867428
2004-11-23,19.777973
2004-11-24,19.859966
2004-11-26,19.830151
2004-11-29,19.956892
2004-11-30,19.9867
2004-12-01,20.314724
2004-12-02,20.195452
2004-12-03,20.299816
2004-12-06,20.374365
2004-12-07,20.180538000000002
2004-12-08,20.396729
2004-12-09,20.299816
2004-12-10,20.187994
2004-12-13,20.314724
2004-12-14,20.299816
2004-12-15,20.210356
2004-12-16,20.247629
2004-12-17,20.09853
2004-12-20,20.091076
2004-12-21,20.180538000000002
2004-12-22,20.105988
2004-12-23,20.135807
2004-12-27,20.016529000000002
2004-12-28,20.091076
2004-12-29,20.053805999999998
2004-12-30,19.949432
2004-12-31,19.919617000000002
2005-01-03,19.934521
2005-01-04,20.009075
2005-01-05,19.964346
2005-01-06,19.941976999999998
2005-01-07,19.882345
2005-01-10,19.979254
2005-01-11,19.927070999999998
2005-01-12,19.964346
2005-01-13,19.584143
2005-01-14,19.472322
2005-01-18,19.621412
2005-01-19,19.367949
2005-01-20,19.278492
2005-01-21,19.121933
2005-01-24,19.13685
2005-01-25,19.397768
2005-01-26,19.390316000000002
2005-01-27,19.464865
2005-01-28,19.517046
2005-01-31,19.591595
2005-02-01,19.673603
2005-02-02,19.725788
2005-02-03,19.517046
2005-02-04,19.621412
2005-02-07,19.502138000000002
2005-02-08,19.561771
2005-02-09,19.435045000000002
2005-02-10,19.427584
2005-02-11,19.360495
2005-02-14,19.390316000000002
2005-02-15,19.390316000000002
2005-02-16,19.285629
2005-02-17,19.180933
2005-02-18,19.053808
2005-02-22,18.866861
2005-02-23,18.844425
2005-02-24,18.971548000000002
2005-02-25,18.881811
2005-02-28,18.814510000000002
2005-03-01,18.904247
2005-03-02,18.88929
2005-03-03,18.821991
2005-03-04,18.821991
2005-03-07,19.046329
2005-03-08,18.99398
2005-03-09,18.926679999999998
2005-03-10,19.016413
2005-03-11,18.762159
2005-03-14,18.777117
2005-03-15,18.627563000000002
2005-03-16,18.418179000000002
2005-03-17,18.35088
2005-03-18,18.178886
2005-03-21,18.096624
2005-03-22,17.939594
2005-03-23,18.081671
2005-03-24,18.156456
2005-03-28,18.096624
2005-03-29,17.887242999999998
2005-03-30,18.066715
2005-03-31,18.074192
2005-04-01,18.036798
2005-04-04,18.119064
2005-04-05,18.298527
2005-04-06,18.448097
2005-04-07,18.769645999999998
2005-04-08,18.649994
2005-04-11,18.672434
2005-04-12,18.934158
2005-04-13,18.724775
2005-04-14,18.575214000000003
2005-04-15,18.291054000000003
2005-04-18,18.433132
2005-04-19,18.418179000000002
2005-04-20,18.186365
2005-04-21,18.904247
2005-04-22,18.679901
2005-04-25,18.687383999999998
2005-04-26,18.51539
2005-04-27,18.687383999999998
2005-04-28,18.283571
2005-04-29,18.919193
2005-05-02,18.866861
2005-05-03,18.964071
2005-05-04,18.851906
2005-05-05,18.866861
2005-05-06,18.859373
2005-05-09,18.777117
2005-05-10,18.620085
2005-05-11,18.627563000000002
2005-05-12,18.694868
2005-05-13,18.919193
2005-05-16,19.121742
2005-05-17,19.099242999999998
2005-05-18,19.279285
2005-05-19,19.444311
2005-05-20,19.30929
2005-05-23,19.391806
2005-05-24,19.316784
2005-05-25,19.286781
2005-05-26,19.429316
2005-05-27,19.556845000000003
2005-05-31,19.354295999999998
2005-06-01,19.361797
2005-06-02,19.34679
2005-06-03,19.076735
2005-06-06,19.031723
2005-06-07,19.136747
2005-06-08,19.054234
2005-06-09,19.136747
2005-06-10,19.076735
2005-06-13,18.986713
2005-06-14,19.024223000000003
2005-06-15,18.949215
2005-06-16,18.784166
2005-06-17,18.784166
2005-06-20,18.836679
2005-06-21,18.866692
2005-06-22,18.806675
2005-06-23,18.986713
2005-06-24,18.784166
2005-06-27,18.79167
2005-06-28,18.806675
2005-06-29,18.821679999999997
2005-06-30,18.634135999999998
2005-07-01,18.536621
2005-07-05,18.739162
2005-07-06,18.529119
2005-07-07,18.491604000000002
2005-07-08,18.821679999999997
2005-07-11,18.97172
2005-07-12,19.211767000000002
2005-07-13,19.249277
2005-07-14,19.481825
2005-07-15,19.34679
2005-07-18,19.166759
2005-07-19,19.624357
2005-07-20,19.646867999999998
2005-07-21,19.834395999999998
2005-07-22,19.264278
2005-07-25,19.271778
2005-07-26,19.159254
2005-07-27,19.294287
2005-07-28,19.316784
2005-07-29,19.211767000000002
2005-08-01,19.444311
2005-08-02,20.111967
2005-08-03,20.442042999999998
2005-08-04,20.494553
2005-08-05,20.824631
2005-08-08,20.352014999999998
2005-08-09,20.517056
2005-08-10,20.216991
2005-08-11,20.457039
2005-08-12,20.292004000000002
2005-08-15,20.412394
2005-08-16,20.118952
2005-08-17,20.276957
2005-08-18,20.179153
2005-08-19,20.103908999999998
2005-08-22,20.246859
2005-08-23,20.216766
2005-08-24,20.171625
2005-08-25,20.337147
2005-08-26,20.292004000000002
2005-08-29,20.427432999999997
2005-08-30,20.450006
2005-08-31,20.600481
2005-09-01,20.465059
2005-09-02,20.329629999999998
2005-09-06,20.314577
2005-09-07,20.201723
2005-09-08,20.021147
2005-09-09,19.998575
2005-09-12,20.021147
2005-09-13,19.923336
2005-09-14,19.795427
2005-09-15,19.765327
2005-09-16,19.614851
2005-09-19,19.562189
2005-09-20,19.441805
2005-09-21,19.178467
2005-09-22,19.065610999999997
2005-09-23,19.012939000000003
2005-09-26,19.012939000000003
2005-09-27,19.065610999999997
2005-09-28,19.313896
2005-09-29,19.517042
2005-09-30,19.359047
2005-10-03,19.185989000000003
2005-10-04,18.794746
2005-10-05,18.561501
2005-10-06,18.606648999999997
2005-10-07,18.501307999999998
2005-10-10,18.403503
2005-10-11,18.365887
2005-10-12,18.283123
2005-10-13,18.501307999999998
2005-10-14,18.561501
2005-10-17,18.456170999999998
2005-10-18,18.486265
2005-10-19,18.87751
2005-10-20,18.651798
2005-10-21,18.644264
2005-10-24,18.885036
2005-10-25,18.832367
2005-10-26,18.892554999999998
2005-10-27,18.696928
2005-10-28,19.208569
2005-10-31,19.336466
2005-11-01,19.532091
2005-11-02,19.908285
2005-11-03,19.893235999999998
2005-11-04,20.058765
2005-11-07,20.322101999999997
2005-11-08,20.352198
2005-11-09,20.284479
2005-11-10,20.382292
2005-11-11,20.525246
2005-11-14,20.592962
2005-11-15,20.751429
2005-11-16,20.932533
2005-11-17,21.106085
2005-11-18,21.181545
2005-11-21,21.249457999999997
2005-11-22,21.060817999999998
2005-11-23,21.068357000000002
2005-11-25,20.947626
2005-11-28,20.940071
2005-11-29,20.887255
2005-11-30,20.887255
2005-12-01,21.045719000000002
2005-12-02,21.136274
2005-12-05,21.015532
2005-12-06,20.894798
2005-12-07,20.940071
2005-12-08,20.894798
2005-12-09,20.909895000000002
2005-12-12,20.713703
2005-12-13,20.472223
2005-12-14,20.442045
2005-12-15,20.313763
2005-12-16,20.298666
2005-12-19,20.245846
2005-12-20,20.268488
2005-12-21,20.170379999999998
2005-12-22,20.064741
2005-12-23,20.102472
2005-12-27,19.966652
2005-12-28,19.913818
2005-12-29,19.823269
2005-12-30,19.732720999999998
2006-01-03,20.253391
2006-01-04,20.351494
2006-01-05,20.366585
2006-01-06,20.306213
2006-01-09,20.268488
2006-01-10,20.374129999999997
2006-01-11,20.592962
2006-01-12,20.479774
2006-01-13,20.517504000000002
2006-01-17,20.366585
2006-01-18,20.245846
2006-01-19,20.389229
2006-01-20,19.928917000000002
2006-01-23,19.883635
2006-01-24,19.830814
2006-01-25,19.921366
2006-01-26,19.996824
2006-01-27,20.970260999999997
2006-01-30,21.128723
2006-01-31,21.241919
2006-02-01,21.158909
2006-02-02,20.887255
2006-02-03,20.78161
2006-02-06,20.502411
2006-02-07,20.328857
2006-02-08,20.306213
2006-02-09,20.117563
2006-02-10,20.140198
2006-02-13,19.913818
2006-02-14,20.110020000000002
2006-02-15,20.352304
2006-02-16,20.299314000000003
2006-02-17,20.216022
2006-02-21,20.094879000000002
2006-02-22,20.231169
2006-02-23,20.185738
2006-02-24,20.163019
2006-02-27,20.481026
2006-02-28,20.344734
2006-03-01,20.549167999999998
2006-03-02,20.420454
2006-03-03,20.390169
2006-03-06,20.375027
2006-03-07,20.488594
2006-03-08,20.632456
2006-03-09,20.443171
2006-03-10,20.571884
2006-03-13,20.526457
2006-03-14,20.617317
2006-03-15,20.715746
2006-03-16,20.647594
2006-03-17,20.821737
2006-03-20,21.117035
2006-03-21,21.00346
2006-03-22,20.556742
2006-03-23,20.329596
2006-03-24,20.450739000000002
2006-03-27,20.450739000000002
2006-03-28,20.367447
2006-03-29,20.458313
2006-03-30,20.617317
2006-03-31,20.602169
2006-04-03,20.867176
2006-04-04,20.927744
2006-04-05,21.00346
2006-04-06,20.867176
2006-04-07,20.632456
2006-04-10,20.662741
2006-04-11,20.541595
2006-04-12,20.594599
2006-04-13,20.496170000000003
2006-04-17,20.322029
2006-04-18,20.609741
2006-04-19,20.465887
2006-04-20,20.465887
2006-04-21,20.556742
2006-04-24,20.526457
2006-04-25,20.526457
2006-04-26,20.518885
2006-04-27,20.632456
2006-04-28,18.28528
2006-05-01,18.391277
2006-05-02,18.179279
2006-05-03,17.54327
2006-05-04,17.747695999999998
2006-05-05,18.020273
2006-05-08,17.967274
2006-05-09,17.883983999999998
2006-05-10,17.997560999999997
2006-05-11,17.581129
2006-05-12,17.54327
2006-05-15,17.596474
2006-05-16,17.490057
2006-05-17,17.277229000000002
2006-05-18,17.353245
2006-05-19,17.14801
2006-05-22,17.391241
2006-05-23,17.322838
2006-05-24,17.862510999999998
2006-05-25,18.044933
2006-05-26,18.029729999999997
2006-05-30,17.596474
2006-05-31,17.216423000000002
2006-06-01,17.34564
2006-06-02,17.30003
2006-06-05,17.102404
2006-06-06,16.821163000000002
2006-06-07,16.752758
2006-06-08,16.805967000000003
2006-06-09,16.661542999999998
2006-06-12,16.501921
2006-06-13,16.349897
2006-06-14,16.631138
2006-06-15,16.775562
2006-06-16,16.798365
2006-06-19,17.140411
2006-06-20,17.14801
2006-06-21,17.54327
2006-06-22,17.391241
2006-06-23,17.102404
2006-06-26,17.34564
2006-06-27,17.376047
2006-06-28,17.604074
2006-06-29,17.83971
2006-06-30,17.710489000000003
2006-07-03,18.014528
2006-07-05,17.748495000000002
2006-07-06,17.847305
2006-07-07,17.710489000000003
2006-07-10,17.862510999999998
2006-07-11,17.558467999999998
2006-07-12,17.208822
2006-07-13,16.919977
2006-07-14,16.942785
2006-07-17,17.0872
2006-07-18,17.284832
2006-07-19,17.786505
2006-07-20,17.368441
2006-07-21,18.143753
2006-07-24,18.242569
2006-07-25,18.409784
2006-07-26,18.523811
2006-07-27,18.143753
2006-07-28,18.432586999999998
2006-07-31,18.288168
2006-08-01,18.234964
2006-08-02,18.470596
2006-08-03,18.402189
2006-08-04,18.462999
2006-08-07,18.409784
2006-08-08,18.500998000000003
2006-08-09,18.577017
2006-08-10,18.592216
2006-08-11,18.56941
2006-08-14,18.645426
2006-08-15,18.782745000000002
2006-08-16,18.843777
2006-08-17,18.843777
2006-08-18,19.675345999999998
2006-08-21,19.927107
2006-08-22,19.545648999999997
2006-08-23,19.583799
2006-08-24,19.637199
2006-08-25,19.721117
2006-08-28,19.797411
2006-08-29,19.713493
2006-08-30,19.68297
2006-08-31,19.606686
2006-09-01,19.713493
2006-09-05,19.538017
2006-09-06,19.538017
2006-09-07,19.400696
2006-09-08,19.530386
2006-09-11,19.766893
2006-09-12,19.782152
2006-09-13,19.820299
2006-09-14,20.087313
2006-09-15,20.484026
2006-09-18,20.438254999999998
2006-09-19,20.491646
2006-09-20,20.735785999999997
2006-09-21,20.522165
2006-09-22,20.339073000000003
2006-09-25,20.560312
2006-09-26,20.751043
2006-09-27,20.934145
2006-09-28,20.903627
2006-09-29,20.865477
2006-10-02,20.873104
2006-10-03,20.880735
2006-10-04,21.315592000000002
2006-10-05,21.300335
2006-10-06,21.262192000000002
2006-10-09,21.147747
2006-10-10,21.124868
2006-10-11,21.010435
2006-10-12,21.529203
2006-10-13,21.643635
2006-10-16,21.704676
2006-10-17,21.697042
2006-10-18,21.75808
2006-10-19,21.582608999999998
2006-10-20,21.689421
2006-10-23,21.704676
2006-10-24,21.574984
2006-10-25,21.59787
2006-10-26,21.628386
2006-10-27,21.620752
2006-10-30,21.765707
2006-10-31,21.903032
2006-11-01,21.979319
2006-11-02,21.948803
2006-11-03,21.918285
2006-11-06,22.002211
2006-11-07,22.086129999999997
2006-11-08,22.109015
2006-11-09,22.32263
2006-11-10,22.307364
2006-11-13,22.391289
2006-11-14,22.37598
2006-11-15,22.291769
2006-11-16,22.559701999999998
2006-11-17,22.506113
2006-11-20,22.881220000000003
2006-11-21,22.904182000000002
2006-11-22,22.904182000000002
2006-11-24,22.781698000000002
2006-11-27,22.567358
2006-11-28,22.498466
2006-11-29,22.636253
2006-11-30,22.475506
2006-12-01,22.291769
2006-12-04,22.45253
2006-12-05,22.299429
2006-12-06,22.192253
2006-12-07,22.085081
2006-12-08,22.506113
2006-12-11,22.613289
2006-12-12,22.529083
2006-12-13,22.620943
2006-12-14,23.019007000000002
2006-12-15,23.110870000000002
2006-12-18,22.881220000000003
2006-12-19,22.957769
2006-12-20,23.034317
2006-12-21,22.950117000000002
2006-12-22,22.689837
2006-12-26,22.957769
2006-12-27,22.980736
2006-12-28,22.950117000000002
2006-12-29,22.858255
2007-01-03,22.858255
2007-01-04,22.819975
2007-01-05,22.689837
2007-01-08,22.911842
2007-01-09,22.934803
2007-01-10,22.705147
2007-01-11,23.501284
2007-01-12,23.891691
2007-01-16,23.853415
2007-01-17,23.807491
2007-01-18,23.73094
2007-01-19,23.815148999999998
2007-01-22,23.516594
2007-01-23,23.53191
2007-01-24,23.799833
2007-01-25,23.309910000000002
2007-01-26,23.424738
2007-01-29,23.371151
2007-01-30,23.33287
2007-01-31,23.623768
2007-02-01,23.394112
2007-02-02,23.110870000000002
2007-02-05,22.666872
2007-02-06,22.590324
2007-02-07,22.48315
2007-02-08,22.398945
2007-02-09,22.184607999999997
2007-02-12,22.153986
2007-02-13,22.284569
2007-02-14,22.584154
2007-02-15,22.630243
2007-02-16,22.077166000000002
2007-02-20,22.146303
2007-02-21,22.545748
2007-02-22,22.576470999999998
2007-02-23,22.200073
2007-02-26,22.330654
2007-02-27,21.408865
2007-02-28,21.639307000000002
2007-03-01,21.577854000000002
2007-03-02,21.324358
2007-03-05,21.163038
2007-03-06,21.378124
2007-03-07,21.209135
2007-03-08,20.986366
2007-03-09,20.963326000000002
2007-03-12,21.078547
2007-03-13,20.525458999999998
2007-03-14,21.047821
2007-03-15,20.955639
2007-03-16,20.994047
2007-03-19,21.378124
2007-03-20,21.385809
2007-03-21,21.908165
2007-03-22,21.716125
2007-03-23,21.524082
2007-03-26,21.677721
2007-03-27,21.293638
2007-03-28,21.232178
2007-03-29,21.316677
2007-03-30,21.408865
2007-04-02,21.309002
2007-04-03,21.408865
2007-04-04,21.892799
2007-04-05,21.931210999999998
2007-04-09,21.946575
2007-04-10,21.815983
2007-04-11,21.593218
2007-04-12,21.923531
2007-04-13,21.977306
2007-04-16,22.069485
2007-04-17,22.161667
2007-04-18,21.969622
2007-04-19,22.038755
2007-04-20,22.292248
2007-04-23,22.107891
2007-04-24,22.115576
2007-04-25,22.269207
2007-04-26,22.353704
2007-04-27,23.137232
2007-04-30,22.998967999999998
2007-05-01,23.352332999999998
2007-05-02,23.513638
2007-05-03,23.790178
2007-05-04,23.475233
2007-05-07,23.590456
2007-05-08,23.62118
2007-05-09,23.644226
2007-05-10,23.490591000000002
2007-05-11,23.728718
2007-05-14,23.790178
2007-05-15,23.813292
2007-05-16,23.944305
2007-05-17,23.87495
2007-05-18,23.759352
2007-05-21,23.928895999999998
2007-05-22,23.651459
2007-05-23,23.566686999999998
2007-05-24,23.250723
2007-05-25,23.489628
2007-05-29,23.728529
2007-05-30,23.975134
2007-05-31,23.651459
2007-06-01,23.574396
2007-06-04,23.674582
2007-06-05,23.566686999999998
2007-06-06,23.343197
2007-06-07,22.826855
2007-06-08,23.158239000000002
2007-06-11,23.13512
2007-06-12,23.004108
2007-06-13,23.420261
2007-06-14,23.520447
2007-06-15,23.497329999999998
2007-06-18,23.512743
2007-06-19,23.474209
2007-06-20,23.127419
2007-06-21,23.289253
2007-06-22,22.726671
2007-06-25,22.726671
2007-06-26,22.749794
2007-06-27,23.019522
2007-06-28,22.988697
2007-06-29,22.71126
2007-07-02,22.919334
2007-07-03,23.13512
2007-07-05,23.112001
2007-07-06,23.096586
2007-07-09,23.019522
2007-07-10,22.603363
2007-07-11,22.726671
2007-07-12,23.173653
2007-07-13,22.980985999999998
2007-07-16,23.142822
2007-07-17,23.720817999999998
2007-07-18,23.828711
2007-07-19,24.283398000000002
2007-07-20,24.013666
2007-07-23,24.036791
2007-07-24,23.736235
2007-07-25,23.666872
2007-07-26,23.104295999999998
2007-07-27,22.649611
2007-07-30,22.65731
2007-07-31,22.341341
2007-08-01,22.580242000000002
2007-08-02,22.749794
2007-08-03,22.318224
2007-08-06,22.765203
2007-08-07,22.772910999999997
2007-08-08,23.119709
2007-08-09,22.580242000000002
2007-08-10,22.125557
2007-08-13,22.063907999999998
2007-08-14,21.862839
2007-08-15,21.731363
2007-08-16,21.507085999999997
2007-08-17,21.847366
2007-08-20,21.855103
2007-08-21,21.708164
2007-08-22,21.824163000000002
2007-08-23,21.886034
2007-08-24,22.280445
2007-08-27,22.032974
2007-08-28,21.599899
2007-08-29,22.110308
2007-08-30,22.002041000000002
2007-08-31,22.218582
2007-09-04,22.280445
2007-09-05,22.02524
2007-09-06,22.357788
2007-09-07,21.994301
2007-09-10,22.02524
2007-09-11,22.373245
2007-09-12,22.373245
2007-09-13,22.551125
2007-09-14,22.458323999999998
2007-09-17,22.218582
2007-09-18,22.373245
2007-09-19,22.172178
2007-09-20,21.978834
2007-09-21,22.156713
2007-09-24,22.489254000000003
2007-09-25,22.860466
2007-09-26,22.814062
2007-09-27,22.806334
2007-09-28,22.783133
2007-10-01,23.022867
2007-10-02,22.96874
2007-10-03,22.7754
2007-10-04,22.976467
2007-10-05,23.077011
2007-10-08,23.077011
2007-10-09,23.278076000000002
2007-10-10,23.378618
2007-10-11,23.131142
2007-10-12,23.332218
2007-10-15,23.231676
2007-10-16,23.448219
2007-10-17,24.035969
2007-10-18,24.097832
2007-10-19,23.332218
2007-10-22,23.595156
2007-10-23,23.896760999999998
2007-10-24,24.167439
2007-10-25,24.739727
2007-10-26,27.090730999999998
2007-10-29,26.734987
2007-10-30,27.508346999999997
2007-10-31,28.467318
2007-11-01,28.660648
2007-11-02,28.660648
2007-11-05,28.405437
2007-11-06,28.157974
2007-11-07,27.469679
2007-11-08,26.866463
2007-11-09,26.085367
2007-11-12,25.814695
2007-11-13,26.738033
2007-11-14,26.326798999999998
2007-11-15,26.194889
2007-11-16,26.450951
2007-11-19,26.350073
2007-11-20,26.831141
2007-11-21,26.55957
2007-11-23,26.466466999999998
2007-11-26,25.581919
2007-11-27,25.651752
2007-11-28,26.148335999999997
2007-11-29,26.062984
2007-11-30,26.070749
2007-12-03,25.543119
2007-12-04,25.426737
2007-12-05,26.497494
2007-12-06,26.807863
2007-12-07,26.792346999999996
2007-12-10,26.9708
2007-12-11,26.458696000000003
2007-12-12,26.745794
2007-12-13,27.327728000000004
2007-12-14,27.397571999999997
2007-12-17,26.683721999999996
2007-12-18,26.95529
2007-12-19,26.99408
2007-12-20,27.560496999999998
2007-12-21,27.979491999999997
2007-12-24,28.382975
2007-12-26,28.406247999999998
2007-12-27,27.90966
2007-12-28,28.026051000000002
2007-12-31,27.62257
2008-01-02,27.327728000000004
2008-01-03,27.444109
2008-01-04,26.675964
2008-01-07,26.854418
2008-01-08,25.954359
2008-01-09,26.722513
2008-01-10,26.637163
2008-01-11,26.311283000000003
2008-01-14,26.683721999999996
2008-01-15,26.381113
2008-01-16,25.783655
2008-01-17,25.690545999999998
2008-01-18,25.612946
2008-01-22,24.798243
2008-01-23,24.774969
2008-01-24,25.799177
2008-01-25,25.558641
2008-01-28,25.387943
2008-01-29,25.294833999999998
2008-01-30,24.984467000000002
2008-01-31,25.294833999999998
2008-02-01,23.62661
2008-02-04,23.424871
2008-02-05,22.555851
2008-02-06,22.129097
2008-02-07,21.818731
2008-02-08,22.160128
2008-02-11,21.888561
2008-02-12,21.989426
2008-02-13,22.470501000000002
2008-02-14,22.113585
2008-02-15,22.051508
2008-02-19,21.942459
2008-02-20,21.981398000000002
2008-02-21,21.887932
2008-02-22,21.560778
2008-02-25,21.685406
2008-02-26,22.106031
2008-02-27,22.012554
2008-02-28,21.755514
2008-02-29,21.18689
2008-03-03,21.023315
2008-03-04,21.490673
2008-03-05,21.903503
2008-03-06,21.475098000000003
2008-03-07,21.708775
2008-03-10,21.848978
2008-03-11,22.807064
2008-03-12,22.300758
2008-03-13,22.292973999999997
2008-03-14,21.778881
2008-03-17,22.043716
2008-03-18,22.916114999999998
2008-03-19,22.292973999999997
2008-03-20,22.729172
2008-03-24,22.721384
2008-03-25,22.698014999999998
2008-03-26,22.246233
2008-03-27,21.848978
2008-03-28,21.739926999999998
2008-03-31,22.106031
2008-04-01,22.978432
2008-04-02,22.713591
2008-04-03,22.588960999999998
2008-04-04,22.713591
2008-04-07,22.713591
2008-04-08,22.394236
2008-04-09,22.503286
2008-04-10,22.67465
2008-04-11,22.028143
2008-04-14,21.856771
2008-04-15,22.004765
2008-04-16,22.550026000000003
2008-04-17,22.760326
2008-04-18,23.367903
2008-04-21,23.695045
2008-04-22,23.562626
2008-04-23,24.497347
2008-04-24,24.769968
2008-04-25,23.235479
2008-04-28,22.581181
2008-04-29,22.308556
2008-04-30,22.215076
2008-05-01,22.900541
2008-05-02,22.775907999999998
2008-05-05,22.651278
2008-05-06,23.134218
2008-05-07,22.752539000000002
2008-05-08,22.799276000000003
2008-05-09,22.89275
2008-05-12,23.360104
2008-05-13,23.281923000000003
2008-05-14,23.399195000000002
2008-05-15,23.805731
2008-05-16,23.446104000000002
2008-05-19,23.031754
2008-05-20,22.484495000000003
2008-05-21,22.085775
2008-05-22,22.257770999999998
2008-05-23,21.929417
2008-05-27,22.234318
2008-05-28,22.031046
2008-05-29,22.132680999999998
2008-05-30,22.140503
2008-06-02,21.733967
2008-06-03,21.350885
2008-06-04,21.530707999999997
2008-06-05,22.124866
2008-06-06,21.491615
2008-06-09,21.663607
2008-06-10,21.804333
2008-06-11,21.202347
2008-06-12,22.077961
2008-06-13,22.726856
2008-06-16,22.617397
2008-06-17,22.515766
2008-06-18,22.249954000000002
2008-06-19,22.617397
2008-06-20,22.070141
2008-06-23,21.866871
2008-06-24,21.679239000000003
2008-06-25,22.163957999999997
2008-06-26,21.694872
2008-06-27,21.601055
2008-06-30,21.507251999999998
2008-07-01,21.006899
2008-07-02,20.232917999999998
2008-07-03,20.311098
2008-07-07,20.350189
2008-07-08,20.209464999999998
2008-07-09,19.724751
2008-07-10,19.896746
2008-07-11,19.740387
2008-07-14,19.662203
2008-07-15,20.444001999999998
2008-07-16,21.311798
2008-07-17,21.515062
2008-07-18,20.217276000000002
2008-07-21,20.045285999999997
2008-07-22,20.170370000000002
2008-07-23,20.662907
2008-07-24,19.888926
2008-07-25,20.451824
2008-07-28,19.935833
2008-07-29,20.412729000000002
2008-07-30,20.506542
2008-07-31,20.107832000000002
2008-08-01,19.888926
2008-08-04,19.76384
2008-08-05,20.4909
2008-08-06,21.124164999999998
2008-08-07,21.413429
2008-08-08,21.991961
2008-08-11,21.812147
2008-08-12,21.984142000000002
2008-08-13,21.819963
2008-08-14,21.819963
2008-08-15,21.741787
2008-08-18,21.647968
2008-08-19,21.443893
2008-08-20,21.420347
2008-08-21,21.334003
2008-08-22,21.852048999999997
2008-08-25,21.71076
2008-08-26,21.404652
2008-08-27,21.632275
2008-08-28,21.930536
2008-08-29,21.420347
2008-09-02,21.271214
2008-09-03,21.114222
2008-09-04,20.682524
2008-09-05,20.133089000000002
2008-09-08,20.501997
2008-09-09,20.486303
2008-09-10,20.753166
2008-09-11,21.459589
2008-09-12,21.679367000000003
2008-09-15,21.051435
2008-09-16,20.39995
2008-09-17,19.285378
2008-09-18,19.826969000000002
2008-09-19,19.74847
2008-09-22,19.936852
2008-09-23,19.968245
2008-09-24,20.188034
2008-09-25,20.8866
2008-09-26,21.506689
2008-09-29,19.630739000000002
2008-09-30,20.949396
2008-10-01,20.784561
2008-10-02,20.604031
2008-10-03,20.658978
2008-10-06,19.552242
2008-10-07,18.233587
2008-10-08,18.060902
2008-10-09,17.50362
