Date,Adj Close AAPL,Adj Close MSFT
2008-03-18,17.009179999999994,23.023762
2008-03-19,16.605791,22.397696
2008-03-20,17.066809,22.835941
2008-03-24,17.868479,22.828117
2008-03-25,18.054167,22.804638
2008-03-26,18.576662,22.350735
2008-03-27,17.960686,21.951612
2008-03-28,18.314135,21.842051
2008-03-31,18.376886,22.209873
2008-04-01,19.149105,23.086372
2008-04-02,18.887856,22.820288
2008-04-03,19.415468,22.695072
2008-04-04,19.603720000000006,22.820288
2008-04-07,19.963577,22.820288
2008-04-08,19.572987,22.499432
2008-04-09,19.393694,22.608995
2008-04-10,19.791969,22.781164
2008-04-11,18.843031,22.13162
2008-04-14,18.924994,21.959442000000006
2008-04-15,19.001825,22.108131
2008-04-16,19.683119,22.655954
2008-04-17,19.784285,22.867243
2008-04-18,20.623093,23.477673
2008-04-21,21.534891,23.806353
2008-04-22,20.515516,23.673311
2008-04-23,20.86001,24.612423
2008-04-24,21.634785,24.886324
2008-04-25,21.73595,23.344627
2008-04-28,22.05739,22.687256
2008-04-29,22.41724,22.413349
2008-04-30,22.276373,22.319431
2008-05-01,23.051144,23.008116
2008-05-02,23.171522,22.882896
2008-05-05,23.656879,22.757681
2008-05-06,23.904037,23.242891
2008-05-07,23.38283,22.859419
2008-05-08,23.699139,22.906376
2008-05-09,23.492966,23.000288
2008-05-12,24.096132,23.469837
2008-05-13,24.326643,23.391289
2008-05-14,23.852816,23.509111
2008-05-15,24.297192000000006,23.917557
2008-05-16,24.026981,23.556242
2008-05-19,23.512171,23.139944
2008-05-20,23.806713,22.590115
2008-05-21,22.819353,22.189522
2008-05-22,22.673365,22.362326
2008-05-23,23.200979,22.032429
2008-05-27,23.874584,22.338762
2008-05-28,23.948858,22.134537
2008-05-29,23.907881,22.236649
2008-05-30,24.171686,22.244507
2008-06-02,23.832323,21.836061
2008-06-03,23.73884,21.451181
2008-06-04,23.715788,21.631847
2008-06-05,24.25877,22.228798
2008-06-06,23.773415,21.592571
2008-06-09,23.257326000000006,21.765371
2008-06-10,23.773415,21.906757
2008-06-11,23.154871,21.301945
2008-06-12,22.188009,22.181671
2008-06-13,22.074038,22.833614
2008-06-16,22.646473,22.723642
2008-06-17,23.234276,22.621532
2008-06-18,22.891071,22.354473
2008-06-19,23.166399,22.723642
2008-06-20,22.445415,22.173815
2008-06-23,22.175205,21.969589000000006
2008-06-24,22.186728,21.781076
2008-06-25,22.716906,22.268072
2008-06-26,21.547697,21.796783
2008-06-27,21.782051,21.702526
2008-06-30,21.442688,21.608282
2008-07-01,22.369856,21.105577
2008-07-02,21.537457,20.327961
2008-07-03,21.785892,20.406509
2008-07-07,22.431334,20.445784
2008-07-08,22.993515,20.304398000000006
2008-07-09,22.314789,19.817408
2008-07-10,22.619579,19.99021
2008-07-11,22.100929,19.833117
2008-07-14,22.267403,19.754566
2008-07-15,21.724428,20.540037
2008-07-16,22.130381,21.411909
2008-07-17,22.002316,21.616129
2008-07-18,21.149431,20.312246
2008-07-21,21.295416,20.139448
2008-07-22,20.748589000000006,20.26512
2008-07-23,21.291571,20.759970000000006
2008-07-24,20.365686,19.982353
2008-07-25,20.7614,20.547895
2008-07-28,19.77276,20.029482
2008-07-29,20.115971,20.508617
2008-07-30,20.474541,20.602871
2008-07-31,20.355446,20.202288
2008-08-01,20.062181,19.982353
2008-08-04,19.622931,19.85668
2008-08-05,20.571869,20.587156
2008-08-06,21.026485,21.223394
2008-08-07,20.94709,21.514019
2008-08-08,21.712898000000006,22.095266
2008-08-11,22.226427,21.91461
2008-08-12,22.632383,22.087412
2008-08-13,22.961504,21.922462
2008-08-14,22.964066,21.922462
2008-08-15,22.505606,21.843918
2008-08-18,22.460779,21.749659
2008-08-19,22.222586,21.544626
2008-08-20,22.518414,21.520969
2008-08-21,22.319912,21.434219
2008-08-22,22.64007,21.954699
2008-08-25,22.097084,21.812746
2008-08-26,22.236671,21.505199
2008-08-27,22.368578,21.733892
2008-08-28,22.249474,22.033554
2008-08-29,21.710335,21.520969
2008-09-02,21.282612,21.371134
2008-09-03,21.381220000000006,21.213406
2008-09-04,20.646141,20.779678
2008-09-05,20.512957,20.227663
2008-09-08,20.223536,20.598305
2008-09-09,19.424435,20.582537
2008-09-10,19.415468,20.850653
2008-09-11,19.548651,21.560394
2008-09-12,19.07354,21.781206
2008-09-15,17.974771,21.150324
2008-09-16,17.913298,20.495779
2008-09-17,16.370153,19.375971
2008-09-18,17.171816,19.920105
2008-09-19,18.045204,19.841238
2008-09-22,16.782516,20.030504
2008-09-23,16.243372,20.062044
2008-09-24,16.482847,20.282867
2008-09-25,16.895208,20.984715
2008-09-26,16.422655,21.607716
2008-09-29,13.479796,19.722954
2008-09-30,14.555517000000002,21.047806
2008-10-01,13.974115,20.882196
2008-10-02,12.818999,20.700817
2008-10-03,12.430972,20.756021
2008-10-06,12.567997,19.644089
2008-10-07,11.417999,18.319239000000003
2008-10-08,11.498679,18.145742
2008-10-09,11.364215,17.585842
2008-10-10,12.396394,16.95496
2008-10-13,14.120109,20.109371
2008-10-14,13.328682999999998,19.005327
2008-10-15,12.543667,17.86974
2008-10-16,13.04823,19.076296
2008-10-17,12.473231,18.871258
2008-10-20,12.606419,19.494255
2008-10-21,11.716386,18.421759
2008-10-22,12.405358,16.978614999999998
2008-10-23,12.579522,17.60161
2008-10-24,12.342608,17.317711
2008-10-27,11.793222,16.702604
2008-10-28,12.794667,18.216724
2008-10-29,13.388875,18.137856
2008-10-30,14.219995999999998,17.846075
2008-10-31,13.778181,17.609497
2008-11-03,13.697503,17.838194
2008-11-04,14.213594,18.555819
2008-11-05,13.228795000000002,17.412348
2008-11-06,12.690936,16.466019
2008-11-07,12.580805,16.95496
2008-11-10,12.278578,16.797234
2008-11-11,12.136429,16.71838
2008-11-12,11.54094,16.008631
2008-11-13,12.350292,16.757803
2008-11-14,11.556306,15.819363
2008-11-17,11.287378,15.235804000000002
2008-11-18,11.514046,15.577198
2008-11-19,11.050465,14.521254999999998
2008-11-20,10.307706,13.917851999999998
2008-11-21,10.575354,15.624838
2008-11-24,11.903357000000002,16.426722
2008-11-25,11.628022,15.870957999999998
2008-11-26,12.165884,16.267923
2008-11-28,11.867497,16.053564
2008-12-01,11.388547,14.775314000000002
2008-12-02,11.841888,15.204045
2008-12-03,12.281137,15.775686
2008-12-04,11.706142,15.172288
2008-12-05,12.03782,15.775686
2008-12-08,12.770334,16.680785999999998
2008-12-09,12.813874,16.355267
2008-12-10,12.576962,16.363203
2008-12-11,12.165884,15.442232
2008-12-12,12.584647,15.370774
2008-12-15,12.133867,15.116713
2008-12-16,12.220949,15.966231
2008-12-17,11.417999,15.608954
2008-12-18,11.452579,15.323137
2008-12-19,11.525572,15.180227
2008-12-22,10.980031,15.227862
2008-12-23,11.061991,15.30726
2008-12-24,10.890385,15.219921
2008-12-26,10.988995,15.188162
2008-12-29,11.091445,15.053192
2008-12-30,11.050465,15.354897
2008-12-31,10.930088,15.434288
2009-01-02,11.621618,16.140903
2009-01-05,12.112095,16.291746
2009-01-06,11.912321,16.482298
2009-01-07,11.654917,15.489867000000002
2009-01-08,11.871339,15.974172
2009-01-09,11.599847,15.497801999999998
2009-01-12,11.353971,15.458109
2009-01-13,11.232311,15.735989000000002
2009-01-14,10.927524,15.156405
2009-01-15,10.677803,15.275502
2009-01-16,10.543339,15.648651999999998
2009-01-20,10.014443,14.672101
2009-01-21,10.607369,15.386651
2009-01-22,11.315552,13.584398
2009-01-23,11.315552,13.655854
2009-01-26,11.47947,13.997246
2009-01-27,11.619056,14.021067000000002
2009-01-28,12.063432,14.322764
2009-01-29,11.90976,13.96549
2009-01-30,11.542222,13.57646
2009-02-02,11.718946,14.156037
2009-02-03,11.907197,14.687979
2009-02-04,11.980193,14.791193
2009-02-05,12.352854,15.116713
2009-02-06,12.770334,15.608954
2009-02-09,13.127626,15.434288
2009-02-10,12.528299,14.92616
2009-02-11,12.398954,15.251677
2009-02-12,12.712706,15.291378
2009-02-13,12.698623,15.156405
2009-02-17,12.105693,14.460941
2009-02-18,12.085203,14.484921
2009-02-19,11.607531,14.317052
2009-02-20,11.679247,14.388996
2009-02-23,11.134986,13.757479
2009-02-24,11.557591,13.7255
2009-02-25,11.674125,13.557635
2009-02-26,11.421844,13.125959
2009-02-27,11.437211,12.910125
2009-03-02,11.261767,12.622346
2009-03-03,11.316833,12.69429
2009-03-04,11.675406,12.886147
2009-03-05,11.377021,12.206665
2009-03-06,10.923683,12.214655
2009-03-09,10.643225,12.110738
2009-03-10,11.350128,13.173923
2009-03-11,11.86878,13.677542
2009-03-12,12.338767,13.597601
2009-03-13,12.284981,13.309825
2009-03-16,12.219669,12.990067
2009-03-17,12.762652,13.509665
2009-03-18,13.000848,13.557635
2009-03-19,13.013653,13.701517
2009-03-20,13.009811,13.637570000000002
2009-03-23,13.787147,14.65279
2009-03-24,13.638594,14.333035
2009-03-25,13.637314000000002,14.293071
2009-03-26,14.070163,15.052491
2009-03-27,13.683418,14.492914
2009-03-30,13.381192,13.973311
2009-03-31,13.461871,14.68477
2009-04-01,13.919051,15.436191
2009-04-02,14.433860999999998,15.420207
2009-04-03,14.853905,14.988534
2009-04-06,15.168937,14.996531
2009-04-07,14.727122,14.996531
2009-04-08,14.896162,15.340269
2009-04-09,15.312363,15.723972
2009-04-13,15.3956,15.66002
2009-04-14,15.151007,15.468164000000002
2009-04-15,15.065204,15.052491
2009-04-16,15.553121,15.795918
2009-04-17,15.805402,15.348261
2009-04-20,15.431462,14.876624
2009-04-21,15.592818,15.164398
2009-04-22,15.560803,15.012519
2009-04-23,16.058968,15.124434
2009-04-24,15.866874,16.715216
2009-04-27,15.973163,16.307529000000002
2009-04-28,15.866874,15.931812
2009-04-29,16.025667000000002,16.187618
2009-04-30,16.114029000000002,16.195614000000006
2009-05-01,16.294603,16.179625
2009-05-04,16.913137,16.139664
2009-05-05,16.995098000000002,15.8199
2009-05-06,16.968204,15.8199
2009-05-07,16.527672,15.444185
2009-05-08,16.544319,15.524132
2009-05-11,16.592980999999998,15.444185
2009-05-12,15.933463,15.899837
2009-05-13,15.302117,15.787927
2009-05-14,15.74521,16.035736
2009-05-15,15.677337,16.163639
2009-05-18,16.219044,16.467403
2009-05-19,16.321489,16.33869
2009-05-20,16.119158,16.395001999999998
2009-05-21,15.902727,15.944501
2009-05-22,15.687587,15.888193
2009-05-26,16.747938,16.362823000000002
2009-05-27,17.038643,16.193892
2009-05-28,17.297325,16.451315
2009-05-29,17.392088,16.805283
2009-06-01,17.84543,17.215559
2009-06-02,17.863356,17.215559
2009-06-03,18.050327,17.48103
2009-06-04,18.407618,17.56148
2009-06-05,18.526722,17.81086
2009-06-08,18.421707,17.738457
2009-06-09,18.277,17.762598
2009-06-10,17.960686,18.140694
2009-06-11,17.922262,18.365942
2009-06-12,17.540638,18.768177
2009-06-15,17.427951999999998,18.84058
2009-06-16,17.461246,18.864716
2009-06-17,17.362633,19.04974
2009-06-18,17.401052,18.904938
2009-06-19,17.862078,19.363482
2009-06-22,17.591866,18.727957
2009-06-23,17.161585000000002,18.776215
2009-06-24,17.444592999999998,18.880802
2009-06-25,17.91074,19.138229
2009-06-26,18.241144,18.784262
2009-06-29,18.180952,19.194546
2009-06-30,18.239857,19.122147
2009-07-01,18.29109,19.339344
2009-07-02,17.931227,18.80036
2009-07-06,17.75066,18.663595
2009-07-07,17.339585999999994,18.124605
2009-07-08,17.572654999999994,18.148741
2009-07-09,17.462523,18.0522
2009-07-10,17.73914,18.011978
2009-07-13,18.228333,18.687731
2009-07-14,18.219364,18.591194
2009-07-15,18.809738,19.403704
2009-07-16,18.891695,19.661131
2009-07-17,19.433397,19.540462
2009-07-20,19.581947,19.733538
2009-07-21,19.402662,19.974878
2009-07-22,20.072424,19.950735
2009-07-23,20.210733,20.562134
2009-07-24,20.488626,18.864716
2009-07-27,20.502714,18.591194
2009-07-28,20.48991,18.880802
2009-07-29,20.493746,19.146273
2009-07-30,20.847198,19.154318
2009-07-31,20.924038,18.921026
2009-08-03,21.313345,19.17041
2009-08-04,21.200651,19.122147
2009-08-05,21.144302,19.154318
2009-08-06,20.990629,18.872757
2009-08-07,21.195528,18.953201
2009-08-10,21.094357,18.84058
2009-08-11,20.85232,18.607283
2009-08-12,21.169916,18.92907
2009-08-13,21.568188,19.001474
2009-08-14,21.358164,19.057783
2009-08-17,20.437403,18.703819
2009-08-18,21.002157,19.075951
2009-08-19,21.078991,19.13258
2009-08-20,21.300541,19.148764
2009-08-21,21.670645,19.747414000000006
2009-08-24,21.650152,19.933481
2009-08-25,21.693699,19.933481
2009-08-26,21.438847,19.86067
2009-08-27,21.700096,19.973928
2009-08-28,21.776932,19.965843
2009-08-31,21.541294,19.941576
2009-09-01,21.168638,19.41573
2009-09-02,21.153271,19.302471
2009-09-03,21.328714,19.504717000000007
2009-09-04,21.81023,19.917307
2009-09-08,22.14575,20.079102
2009-09-09,21.916519,20.046741
2009-09-10,22.098364,20.224718
2009-09-11,22.047144,20.11146
2009-09-14,22.246914,20.224718
2009-09-15,22.431334,20.38652
2009-09-16,23.290617,20.38652
2009-09-17,23.633827,20.467419
2009-09-18,23.694019,20.435057
2009-09-21,23.565956,20.467419
2009-09-22,23.624865,20.847637
2009-09-23,23.755489,20.799097
2009-09-24,23.540342000000006,20.985167
2009-09-25,23.354654,20.669661
2009-09-28,23.838728,20.896177
2009-09-29,23.740118,20.831459
2009-09-30,23.736279,20.807192
2009-10-01,23.161283,20.127644
2009-10-02,23.678654,20.192364
2009-10-05,23.822075,19.933481
2009-10-06,24.333046,20.313705
2009-10-07,24.363779,20.305616
2009-10-08,24.238279,20.766741
2009-10-09,24.391953,20.669661
2009-10-12,24.435497,20.807192
2009-10-13,24.334328,20.880001
2009-10-14,24.496964,21.001348
2009-10-15,24.403486,21.608084
2009-10-16,24.082043,21.4382
2009-10-19,24.313839,21.324945
2009-10-20,25.453587,21.333033
2009-10-21,26.242449,21.50292
2009-10-22,26.278305,21.511009
2009-10-23,26.116945,22.667866
2009-10-26,25.929979,23.201796
2009-10-27,25.275583,23.12899
2009-10-28,24.639114000000006,22.667866
2009-10-29,25.144962,22.82966
2009-10-30,24.139677,22.433258
2009-11-02,24.243406,22.554604
2009-11-03,24.171686,22.271465
2009-11-04,24.435497,22.700224
2009-11-05,24.847855,23.031908
2009-11-06,24.88755,23.072359
2009-11-09,25.799356,23.452581
2009-11-10,25.994009,23.468765
2009-11-11,26.028587,23.557751
2009-11-12,25.867229,23.751905
2009-11-13,26.182259,23.970335
2009-11-16,26.461437,23.897522
2009-11-17,26.508818,24.376938
2009-11-18,26.375631,24.466318
2009-11-19,25.677694,24.198175
2009-11-20,25.602137,24.068163
2009-11-23,26.365387,24.328186
2009-11-24,26.180979,24.303804
2009-11-25,26.148968,24.206297
2009-11-27,25.687944,23.743137
2009-11-30,25.600855,23.89752
2009-12-01,25.224354,24.385063
2009-12-02,25.129593,24.198175
2009-12-03,25.16161,24.238802
2009-12-04,24.756933,24.360687
2009-12-07,24.1973,24.206297
2009-12-08,24.315115,24.027538
2009-12-09,25.330648,24.141293
2009-12-10,25.155205,24.271309
2009-12-11,24.929808,24.255054
2009-12-14,25.225637,24.466318
2009-12-15,24.865784,24.393188
2009-12-16,24.975916,24.458197
2009-12-17,24.569962,24.051916
2009-12-18,25.027142,24.66946
2009-12-21,25.385717,24.799477
2009-12-22,25.658489000000007,25.043242000000006
2009-12-23,25.881313,25.124498000000006
2009-12-24,26.770067,25.189503
2009-12-28,27.099184,25.327641
2009-12-29,26.77775,25.506407
2009-12-30,27.103024,25.157001
2009-12-31,26.986492,24.766968
2010-01-04,27.406532,25.148876
2010-01-05,27.453915,25.157001
2010-01-06,27.017223,25.002611
2010-01-07,26.967278000000004,24.742592
2010-01-08,27.146566,24.913233
2010-01-11,26.907093,24.596333
2010-01-12,26.601023,24.433821
2010-01-13,26.976244,24.661339
2010-01-14,26.820007,25.157001
2010-01-15,26.371792,25.075747
2010-01-19,27.538433,25.270758
2010-01-20,27.114555,24.85635
2010-01-21,26.645842,24.385063
2010-01-22,25.324244,23.531868
2010-01-25,26.005541,23.824394
2010-01-26,26.373072,23.970657
2010-01-27,26.621517,24.108797
2010-01-28,25.521461,23.694384
2010-01-29,24.595573,22.898075
2010-02-01,24.937496,23.084957
2010-02-02,25.082211,23.125591
2010-02-03,25.513775,23.263727
2010-02-04,24.594294,22.621799
2010-02-05,25.030981,22.768064000000006
2010-02-08,24.859381,22.52429
2010-02-09,25.124472,22.759937
2010-02-10,24.987444,22.743685
2010-02-11,25.442059,22.849319
2010-02-12,25.661045,22.694933
2010-02-16,26.047794,23.143934
2010-02-17,25.938944,23.339857
2010-02-18,25.987612,23.650082
2010-02-19,25.826248,23.486801
2010-02-22,25.666172,23.454149
2010-02-23,25.235882,23.1276
2010-02-24,25.696901,23.372507
2010-02-25,25.868509,23.348024
2010-02-26,26.204027,23.405169
2010-03-01,26.763662,23.690893
2010-03-02,26.745731,23.233727
2010-03-03,26.807201,23.233727
2010-03-04,26.983929,23.372507
2010-03-05,28.03916,23.339857
2010-03-08,28.055801,23.372507
2010-03-09,28.560369,23.511293
2010-03-10,28.793440000000004,23.650082
2010-03-11,28.877962,23.821514
2010-03-12,29.018833,23.894989
2010-03-15,28.66538,23.911312
2010-03-16,28.743502000000003,23.976627
2010-03-17,28.701235,24.188873
2010-03-18,28.76911,24.17255
2010-03-19,28.46176,24.156223
2010-03-22,28.781919,24.164385
2010-03-23,29.244217,24.392967
2010-03-24,29.37356,24.205204
2010-03-25,29.025232,24.499096
2010-03-26,29.5695,24.213362
2010-03-29,29.760305,24.156223
2010-03-30,30.203411,24.303177
2010-03-31,30.094551,23.911312
2010-04-01,30.218773,23.805187
2010-04-05,30.541491,23.894989
2010-04-06,30.675951,23.935806
2010-04-07,30.811699,23.960295
2010-04-08,30.728455,24.425625
2010-04-09,30.96409,24.768496
2010-04-12,31.02813,24.752169
2010-04-13,31.046051,24.858294
2010-04-14,31.463541,25.160357
2010-04-15,31.877174,25.20117
2010-04-16,31.682522,25.037891
2010-04-19,31.640259000000004,25.339951
2010-04-20,31.322668,25.601185
2010-04-21,33.196217,25.576694
2010-04-22,34.124657,25.625679
2010-04-23,34.683006,25.274639
2010-04-26,34.512688,25.397097
2010-04-27,33.557343,25.184839
2010-04-28,33.500999,25.233822
2010-04-29,34.402565,25.307299
2010-04-30,33.435684,24.931761
2010-05-03,34.109303000000004,25.193005
2010-05-04,33.127056,24.597054
2010-05-05,32.782566,24.368483
2010-05-06,31.53525,23.658241
2010-05-07,30.204687,23.029636
2010-05-10,32.526443,23.625586
2010-05-11,32.850441,23.576603
2010-05-12,33.563744,24.03377
2010-05-13,33.086067,23.870493
2010-05-14,32.504669,23.617422
2010-05-17,32.555901,23.625586
2010-05-18,32.317703,23.453379
2010-05-19,31.802902000000003,23.158163
2010-05-20,30.448002,22.231506
2010-05-21,31.031967,22.01009
2010-05-24,31.600563,21.542664
2010-05-25,31.403349,21.378649
2010-05-26,31.261192,20.509405
2010-05-27,32.444492,21.321251
2010-05-28,32.896545,21.15724
2010-06-01,33.402393,21.231052
2010-06-02,33.801941,21.698471
2010-06-03,33.695648,22.026493
2010-06-04,32.778725,21.149036
2010-06-07,32.135853000000004,20.739014
2010-06-08,31.92968,20.59141
2010-06-09,31.144659000000004,20.328995000000006
2010-06-10,32.080795,20.501205
2010-06-11,32.46497,21.042435
2010-06-14,32.563587,20.91123
2010-06-15,33.256409000000005,21.796886
2010-06-16,34.224537,21.583668
2010-06-17,34.816196000000005,21.624666
2010-06-18,35.097935,21.68207
2010-06-21,34.598488,21.280245
2010-06-22,35.069748,21.132639
2010-06-23,34.700935,20.755417
2010-06-24,34.44865,20.501205
2010-06-25,34.154114,20.115782
2010-06-28,34.359016,19.935369
2010-06-29,32.805626000000004,19.115318
2010-06-30,32.211422,18.869308
2010-07-01,31.820827,18.992315
2010-07-02,31.623602,19.082516
2010-07-06,31.84004,19.533546
2010-07-07,33.12579,19.927166
2010-07-08,33.051495,20.017376
2010-07-09,33.247437,19.902561
2010-07-12,32.949055,20.361794
2010-07-13,32.245991,20.607805
2010-07-14,32.365097,20.862024
2010-07-15,32.201176000000004,20.919426
2010-07-16,32.002674,20.410999
2010-07-19,31.449453,20.68981
2010-07-20,32.257515000000005,20.894827
2010-07-21,32.55846,20.599613
2010-07-22,33.170601,21.190044
2010-07-23,33.288418,21.165442
2010-07-26,33.203896,21.403255
2010-07-27,33.8186,21.452457
2010-07-28,33.419033,21.280245
2010-07-29,33.05407,21.345854
2010-07-30,32.943928,21.165442
2010-08-02,33.533016,21.591869
2010-08-03,33.543266,21.452457
2010-08-04,33.677727000000004,21.099834
2010-08-05,33.513809,20.804617
2010-08-06,33.307632,20.95223
2010-08-09,33.52021,21.001429
2010-08-10,33.220551,20.558605
2010-08-11,32.039814,20.386393
2010-08-12,32.244713,20.082979
2010-08-13,31.90023,20.009172
2010-08-16,31.713257,20.091179
2010-08-17,32.267765000000004,20.371483
2010-08-18,32.408634,20.46217
2010-08-19,32.000107,20.148884
2010-08-20,31.969376,19.975763
2010-08-23,31.477621000000006,20.016981
2010-08-24,30.725895,19.819122
2010-08-25,31.104952,19.868586
2010-08-26,30.770714,19.637745
2010-08-27,30.942331,19.72843
2010-08-30,31.055016,19.489349
2010-08-31,31.131849,19.349201
2010-09-01,32.057743,19.703693
2010-09-02,32.293372999999995,19.736677
2010-09-03,33.13858,20.025225
2010-09-07,33.015640000000005,19.753162
2010-09-08,33.670033000000004,19.72843
2010-09-09,33.689246999999995,19.794388
2010-09-10,33.732796,19.662474
2010-09-13,34.197655,20.70125
2010-09-14,34.328278000000005,20.6353
2010-09-15,34.604893,20.709497
2010-09-16,35.418083,20.882624
2010-09-17,35.264416,20.791937
2010-09-20,36.270973,20.965065
2010-09-21,36.340134,20.734228
2010-09-22,36.849823,20.289038
2010-09-23,36.999641,20.140648
2010-09-24,37.435066,20.429193
2010-09-27,37.286507,20.387974
2010-09-28,36.735847,20.34675
2010-09-29,36.80115900000001,20.198353
2010-09-30,36.337563,20.190107
2010-10-01,36.180054,20.099426
2010-10-04,35.68317000000001,19.711943
2010-10-05,37.002213,20.07469
2010-10-06,37.034229,20.140648
2010-10-07,37.038074,20.223085
2010-10-08,37.659168,20.256063
2010-10-11,37.824368,20.272552
2010-10-12,38.231606,20.470411
2010-10-13,38.436497,20.890867
2010-10-14,38.714401,20.800182
2010-10-15,40.306206,21.055758
2010-10-18,40.72369000000001,21.286591
2010-10-19,39.633888,20.693003
2010-10-20,39.767075,20.866137
2010-10-21,39.637726,20.956821
2010-10-22,39.375198,20.923843
2010-10-25,39.550652,20.767204
2010-10-26,39.449467,21.352543
2010-10-27,39.421307,21.4762
2010-10-28,39.089607,21.665823
2010-10-29,38.544083,21.98735
2010-11-01,38.953876,22.218191
2010-11-02,39.617237,22.580933
2010-11-03,40.057774,22.284142000000006
2010-11-04,40.758266,22.374832
2010-11-05,40.612286,22.135748
2010-11-08,40.803093,22.102766
2010-11-09,40.477818,22.218191
2010-11-10,40.727528,22.209944
2010-11-11,40.550812,21.995594
2010-11-12,39.446903000000006,21.657579
2010-11-15,39.320133,21.599871
2010-11-16,38.622192,21.40909
2010-11-17,38.482605,21.210014
2010-11-18,39.498138,21.433971
2010-11-19,39.28043,21.309553
2010-11-22,40.129494,21.34273
2010-11-23,39.536552,20.836742
2010-11-24,40.313889,21.044117
2010-11-26,40.339508,20.944572
2010-11-29,40.578987,20.994345000000006
2010-11-30,39.846462,20.952866
2010-12-01,40.518791,21.599871
2010-12-02,40.742908,22.304935
2010-12-03,40.651974,22.412767
2010-12-06,40.999035,22.263462
2010-12-07,40.75058,22.288347
2010-12-08,41.109161,22.586962
2010-12-09,40.949081,22.462538
2010-12-10,41.051525,22.678202
2010-12-13,41.19368,22.603552
2010-12-14,41.016949,22.910463
2010-12-15,41.025913,23.101246
2010-12-16,41.139889,23.217369
2010-12-17,41.057934,23.142717
2010-12-20,41.262825,23.068062
2010-12-21,41.517673,23.28373
2010-12-22,41.640614,23.383274
2010-12-23,41.440842,23.474516
2010-12-27,41.579151,23.28373
2010-12-28,41.680317,23.233961
2010-12-29,41.657269,23.200781
2010-12-30,41.448524,23.101246
2010-12-31,41.307659,23.151012
2011-01-03,42.205372,23.209078
2011-01-04,42.42564,23.300323
2011-01-05,42.772678000000006,23.225672
2011-01-06,42.738106,23.905846
2011-01-07,43.044174,23.723364
2011-01-10,43.854801,23.408155
2011-01-11,43.751068,23.31691
2011-01-12,44.107086,23.681883
2011-01-13,44.268444,23.383274
2011-01-14,44.62701,23.474516
2011-01-18,43.624294,23.773127
2011-01-19,43.392506,23.615528
2011-01-20,42.603642,23.515991
2011-01-21,41.840389,23.242262
2011-01-24,43.2145,23.540869
2011-01-25,43.720352,23.598934
2011-01-26,44.034092,23.872667
2011-01-27,43.952141,23.947323
2011-01-28,43.041607,23.018297
2011-01-31,43.453972,23.001705
2011-02-01,44.185204,23.217369
2011-02-02,44.094288,23.175896
2011-02-03,43.981586,22.935343
2011-02-04,44.373455,23.034887
2011-02-07,45.062424,23.39156
2011-02-08,45.487595,23.457924
2011-02-09,45.866653,23.200781
2011-02-10,45.403076,22.810925
2011-02-11,45.698891,22.603552
2011-02-14,45.99728,22.586962
2011-02-15,46.089485,22.495173
2011-02-16,46.503132,22.545244
2011-02-17,45.884586,22.703777
2011-02-18,44.893391,22.578623
2011-02-22,43.363049,22.186451
2011-02-23,43.876579,22.186451
2011-02-24,43.90987,22.336641
2011-02-25,44.586033,22.153074
2011-02-28,45.232761,22.178112
2011-03-01,44.733311,21.827667
2011-03-02,45.093159,21.760918
2011-03-03,46.045944,21.861042
2011-03-04,46.102287,21.652449
2011-03-07,45.508083,21.460537
2011-03-08,45.559307,21.619068
2011-03-09,45.13798900000001,21.602379
2011-03-10,44.395222,21.201874
2011-03-11,45.076508,21.427158
2011-03-14,45.27758,21.435499
2011-03-15,44.236427,21.185181
2011-03-16,42.261719,20.684557
2011-03-17,42.854637,20.676207
2011-03-18,42.34623300000001,20.6929
2011-03-21,43.451412,21.135122
2011-03-22,43.694733,21.11009
2011-03-23,43.437321,21.310347
2011-03-24,44.177521,21.535627
2011-03-25,45.018883,21.3771
2011-03-28,44.878029,21.201874
2011-03-29,44.944611,21.268623
2011-03-30,44.646229,21.368748
2011-03-31,44.630859,21.185181
2011-04-01,44.125027,21.260283
2011-04-04,43.693443,21.318686
2011-04-05,43.398903,21.510595
2011-04-06,43.290058,21.819319
2011-04-07,43.295177,21.861042
2011-04-08,42.908432,21.752573
2011-04-11,42.362888,21.677477
2011-04-12,42.567787,21.393782
2011-04-13,43.045452,21.385435
2011-04-14,42.570339,21.210215
2011-04-15,41.935154,21.168497
2011-04-18,42.497345,20.926527
2011-04-19,43.266994,20.984936
2011-04-20,43.849674,21.493912
2011-04-21,44.911324,21.293655
2011-04-25,45.207138,21.368748
2011-04-26,44.875469,21.852701
2011-04-27,44.840878,22.011236
2011-04-28,44.40546,22.286583
2011-04-29,44.83831,21.627411
2011-05-02,44.34528,21.410469
2011-05-03,44.591164,21.535627
2011-05-04,44.766602,21.744226
2011-05-05,44.40546,21.518942000000006
2011-05-06,44.393951,21.585699
2011-05-09,44.514328000000006,21.552317
2011-05-10,44.751236,21.418818
2011-05-11,44.466934,21.160152
2011-05-12,44.382416,21.12678
2011-05-13,43.605091,20.884804000000006
2011-05-16,42.683044,20.500982
2011-05-17,43.04673,20.593376
2011-05-18,43.524403,20.736147
2011-05-19,43.608929,20.761341
2011-05-20,42.928921,20.568172
2011-05-23,42.823906,20.299419
2011-05-24,42.540894,20.282623
2011-05-25,43.128693,20.316219
2011-05-26,42.900745,20.719343
